Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
3918,[*]CC([*])n1c(C)c(C)c2ccccc21,3.706667723,2.8269,
3919,[*]CC([*])n1ccc2ccccc21,3.90226364,1.8061,
3929,[*]C=C([*])c1ccc2ccc3cccc4ccc1c2c34,2.64745584,1.9286,
3931,[*]C=CC=CC=CC=C([*])CCS(=O)(=O)O,1.017400977,0.8154,
3943,[*]C=C([*])CNS(=O)(=O)Cc1ccccc1,3.34798966,4.3099,
3960,[*]CC([*])C(=O)NC,3.785388519,5.5048,
3993,[*]CC([*])C(=O)Oc1ccc(Cl)c(C)c1,4.263282469,4.6591,
4027,[*]CC([*])(C)C(=O)OCc1cccs1,3.805972005,4.9814,
4048,[*]CC([*])C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,2.144227707,2.8993,
4085,[*]CC([*])C(=O)NCO,3.76419148,6.1073,
4119,[*]CC([*])C(=O)N(O)c1ccc(C)cc1,3.748840144,4.2901,
4120,[*]CC([*])C(=O)N(O)c1cccc(C)c1,3.941363463,4.1162,
4122,[*]CC([*])C(=O)N(O)c1ccc(Cl)cc1,3.527136289,4.0529,
4378,[*]CC([*])(C)C(=O)OCc1ccc(Cl)cc1,3.788747091,4.9171,
4380,[*]CC([*])(C)C(=O)OCc1ccc(Cl)cc1Cl,3.516184148,4.8769,
4456,[*]CCCC([*])(C)Cl,4.267423862,6.5189,
4459,[*]C(F)(F)C(F)(F)C(F)(F)C([*])(F)C(F)(F)F,3.715316414,8.1013,
4462,[*]CC([*])(F)Cl,3.331418288,6.2778,
4463,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.883180373,7.0703,7.543
4465,[*]CC(Cl)C(Cl)C([*])Cl,3.595420816,6.8616,
4470,[*]C#CC#CCCCCCCCC[*],3.563946462,5.4425,
4471,[*]C=CC(=C(C)C)C([*])=C(C)C,3.558290086,3.3162,
4472,[*]C(C)=C([*])CCC,4.038178419,5.1084,
4479,[*]C1C=C(C)C([*])C1,3.878423749,5.4126,
4489,[*]C1C2CC(=CC)C(C2)C1[*],4.219925785,5.2297,
4492,[*]C#CC=C[*],0.533906286,1.2297,1.3369
4501,[*]c1ccc2c(c1)Cc1cc([*])ccc1-2,2.469110892,3.3245,
4503,[*]C=CC1CC(=CC)C([*])C1,4.296829135,5.0789,
4507,[*]C=CC1CC([*])C2C3CCC(C3)C12,4.340400007,5.1878,5.7656
4519,[*]OC(=O)Oc1ccc(OC(=O)OC2CC3CC([*])CC(C2)O3)cc1,3.513896485,5.7313,
4539,[*]CC(O)COc1ccc(S(=O)(=O)c2ccc(O[*])c(C)c2)cc1C,2.222399307,3.6449,
4556,[*]OC1C=CC([*])CC1,3.814915704,5.5705,
4570,[*]C1CCOC1[*],3.965575415,5.9277,
4572,[*]C1CC(C)(C)OC1[*],4.053081177,5.8132,
4577,[*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,2.854081814,3.4073,
4593,[*]OC([*])CCl,4.044539688,7.2652,7.1982
4594,[*]OC([*])C(Cl)Cl,3.573909631,6.4632,
4623,[*]CC1(CO[*])CC2C=CC1C2,4.291188946,5.611,
4625,[*]CC(CO[*])(COc1ccccc1)COc1ccccc1,4.242858548,4.7533,
4631,[*]OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc([*])c1F,3.29323968,5.1506,
4637,[*]CCSCCO[*],4.079536,5.591,
4638,[*]OC(F)(C([*])(F)F)C(F)(F)F,3.713446779,8.3828,
4640,[*]Oc1cc(C)c([*])c(C)c1Br,3.210908848,4.5478,
4643,[*]Oc1c(Cl)cc([*])cc1Cl,2.692763218,4.4578,
4647,[*]Oc1ccc(OC(=O)c2cccc(Oc3cccc(C([*])=O)c3)c2)cc1,3.952467476,4.1992,
4648,[*]Oc1cccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)c1,2.159309763,4.1878,
4662,[*]Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc([*])c4)cc3)c2)cc1,2.722140509,3.8378,
4684,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,2.908695755,6.311,6.6835
4685,[*]ON(C(F)(F)F)C(F)(F)C(F)=C(F)C([*])(F)F,1.889515559,4.6748,
4688,[*]Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc([*])c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,2.270896427,2.5225,
4690,[*]ON(C(F)(F)F)C(F)(F)C([*])(F)SC(F)(F)F,2.519407157,5.1239,
4702,[*]c1cncc(-c2nnc(-c3nnc([*])o3)o2)n1,1.252693822,3.7581,
4705,[*]c1cccc(-c2nnc([*])o2)c1,1.908232988,4.1089,
4708,[*]c1cccc(-c2nnc(-c3cccc(-c4nnc([*])o4)n3)o2)c1,1.72553532,3.7357,
4710,[*]CCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,2.091980026,4.365,
4711,[*]c1cccc(-c2nnc(-c3nnc([*])o3)o2)c1,1.275656218,4.4994,
4713,[*]OC1CCCC1[*],3.959002579,5.3922,
4714,[*]OC1CCC(C=C)CC1[*],4.273791233,5.6074,
4717,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)c1,1.816096179,3.2597,
4718,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,1.526802912,2.65,
4719,[*]c1ccc(Oc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,2.535132085,3.8362,
4720,[*]OC1CCCC([*])O1,4.214222215,5.7691,
4722,[*]Oc1ccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc([*])cc2)cc1,2.768131486,4.5454,
4726,[*]c1nc2ccc(-c3ccc4nc(C5CC6(CC([*])C6)C5)oc4c3)cc2o1,3.23793934,3.9983,
4727,[*]c1ccc2nc([*])oc2c1,2.689459548,4.9545,
4728,[*]c1cccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)c1,2.057255946,3.4974,
4729,[*]c1ccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)cc1,1.740502533,3.0845,
4731,[*]CCCCc1nnc([*])o1,4.089064087,5.9356,
4732,[*]CCCCCc1nnc([*])o1,3.788887502,6.3448,
4733,[*]CCCCCCCc1nnc([*])o1,4.147203477,6.124,
4739,[*]c1nnc(C2CCCC([*])C2)o1,4.209118264,6.2323,
4740,[*]c1nnc(C2CC3(CC([*])C3)C2)o1,3.828505167,5.8846,
4742,[*]c1ccc(-c2nnc([*])o2)cc1,1.154248673,2.923,
4745,[*]c1ccc(-c2nnc(-c3nnc([*])o3)o2)cc1,0.855564385,2.9703,
4747,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)n3)o2)cc1,1.92668405,3.955,
4753,[*]CCOCCOCCOC(=O)c1ccc(N=Nc2ccc(C(=O)O[*])cc2)cc1,2.965453338,3.1178,
4761,[*]C1CC([*])OC(O)O1,3.669763247,6.5411,
4762,[*]OCCOc1cc([*])nc2ccccc12,3.308192303,4.1948,
4775,[*]Oc1c(Br)cc([*])cc1Br,2.676643375,4.4036,
4781,[*]OC(F)(F)C(F)(F)C([*])(F)F,3.929099729,9.3031,9.1214
4782,[*]c1ccc([*])o1,1.768756485,1.7785,
4787,[*]OC1CC(c2ccccc2)CC([*])O1,4.151973871,5.7012,
4788,[*]OC([*])C=C,4.081470652,6.1583,
4791,[*]COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.483930795,4.2512,
4792,[*]Cc1ccc(CO[*])cc1,2.485082542,4.8948,
4841,[*]CC(O[*])c1ccco1,4.15629648,5.0528,
4864,[*]Oc1ccc(Sc2ccc(Sc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,3.386679954,4.5081,
4900,[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,3.311099809,4.3326,
4987,[*]Oc1ccc(C(C)(C)c2ccc(Oc3nc([*])nc(OC)n3)cc2)cc1,3.710065083,5.1119,
5010,[*]CC(CS(C)(=O)=O)O[*],4.076019353,5.5403,
5011,[*]CC(CS(=O)(=O)CC)O[*],3.805122739,5.4139,
5012,[*]CC(CS(=O)(=O)CCC)O[*],4.2381059,6.0412,
5013,[*]CC(CS(=O)(=O)C(C)C)O[*],4.116352413,5.1555,
5036,[*]CC(CO[*])(CSC)CSC,4.246059386,5.0864,
5045,[*]CC(CO[*])(CS(=O)(=O)CCC)CS(=O)(=O)CCC,4.339340214,4.8377,
5050,[*]COC(=O)OCC1OC(OCC)(OCC)OC1[*],3.415662217,6.3214,
5059,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1COC,2.992460554,4.2796,
5061,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC#N,2.0514633,3.9557,
5062,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CO,2.002561151,3.702,
5063,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC(=O)O,2.615778009,4.212,
5091,[*]Oc1ccc(Oc2ccc(P(C)(=O)c3ccc([*])cc3)cc2)cc1,2.8560096,4.5956,
5123,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.928690214,3.7304,
5140,[*]CC(O)COc1cccc(O[*])c1,3.788755673,5.2278,
5147,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,2.204506441,3.7073,
5185,[*]Oc1cccc(Oc2cccc([*])n2)c1,2.861516784,4.5072,3.8579
5186,[*]Oc1ccc(Oc2cccc([*])n2)c(-c2ccccc2)c1,2.602529191,4.3045,
5200,[*]C=Cc1ccc([*])o1,2.818106284,2.9162,
5216,[*]Oc1ccc(Oc2cccc([*])n2)cc1,2.426251861,4.3725,
5224,[*]CC(C)(CO[*])COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.729400119,4.2525,
5231,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1OC(C)=O,4.514595141,5.8073,
5233,[*]Oc1cc(C)c([*])cc1C,3.605312128,4.4406,
5238,[*]Oc1ccc(P(C)(=O)c2ccc([*])cc2)cc1,3.221419216,4.2617,
5240,[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,2.997061463,4.247,
5264,[*]C=CC(=O)C=Cc1ccc(Sc2ccc([*])o2)o1,1.70699834,2.4101,
5265,[*]C=CC(=O)C(C)=Cc1ccc(Sc2ccc([*])o2)o1,1.571136954,2.8834,
5289,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc([*])cc3)cc2)cc1,2.14204852,3.7846,
5310,[*]Oc1ccc(C(C)(C)c2ccc(Oc3cncc([*])n3)cc2)cc1,2.474112971,4.1925,
5323,[*]Oc1ccc(N=CNc2ccc([*])cc2)cc1,3.294368236,3.9857,
5324,[*]Oc1ccc(SC(=O)Sc2ccc([*])cc2)cc1,2.467010487,4.0843,
5326,[*]Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc([*])cc3)cc2)c1,1.847081617,4.0045,
5346,[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,1.970302328,3.2421,
5389,[*]c1ccc(-c2ccc(-c3nc4cc5nc([*])oc5cc4o3)cc2)cc1,1.5942003,2.7942,
5391,[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,2.152883603,3.3958,
5394,[*]Oc1ccc(NC2=C(Cl)C(=O)C(Nc3ccc([*])cc3)=C(Cl)C2=O)cc1,1.746150097,2.2616,
5411,[*]CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O[*])cc1,3.527326202,5.1211,
5419,[*]OC1=CC(=O)C([*])=CC1=O,-0.148808191,3.0549,
5450,[*]Oc1c(C)cc([*])cc1C(C)CCCCC,3.554433454,4.1484,
5451,[*]Oc1c(C)cc([*])cc1C(C)CCCCCC,3.611625748,4.1665,
5459,[*]Oc1cccc(NC(=O)c2ccc([*])cc2)c1,2.754060025,4.3857,
5510,[*]Oc1cc(C(=O)c2ccccc2)c(Oc2ccc([*])cc2)cc1C(=O)c1ccccc1,2.233235698,2.9644,
5513,[*]OC(F)(F)OC(F)(F)C([*])(F)F,4.442767246,9.68,
5596,[*]Oc1cc(Cl)cc(Cl)c1[*],3.665922453,3.9114,
5615,[*]Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc([*])cc3)cc2)cc1,2.208455074,2.9779,
5616,[*]Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc([*])cc2)cc1,3.092099663,4.2147,
5624,[*]Cc1ccc(OCOc2ccc([*])c3cccnc23)c2ncccc12,2.181946309,3.4275,
5625,[*]OC(=O)OC1COC2C([*])COC12,3.576593551,6.8154,6.6786
5626,[*]c1nc2cc3nc(-c4ccc([*])o4)[nH]c3cc2[nH]1,1.958350123,2.2148,
5641,[*]c1sc([*])c2c1OCC(CCCCCC)O2,3.21775175,2.9744,
5642,[*]C=Cc1sc([*])c2c1OC(CCCCCC)CO2,1.676733334,0.9769,
5643,[*]c1sc([*])c2c1OCCO2,2.437104549,1.338,
5644,[*]C#Cc1sc(-c2sc([*])c3c2OCCO3)c2c1OCCO2,2.046647288,1.714,
5663,[*]C=Cc1ccc([*])c2occc12,1.453623508,1.7116,
5675,[*]OC1C(COCO)OC([*])C(O)C1O,4.008295956,6.0101,
5679,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)o1,2.575331213,2.2511,
5680,[*]c1ccc(-c2ccc(-c3ccc([*])s3)o2)o1,1.947810783,1.7382,
5681,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)s1,2.945349991,1.8872,
5682,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)o1,1.62856383,1.4999,
5690,[*]C=Nc1ccc(N=Cc2ccc(-c3ccc([*])o3)o2)cc1,1.610990495,2.0682,
5694,[*]Oc1cccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)c1,3.226169824,4.9699,
5700,[*]Oc1cccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)c1,11.70262035,4.0476,
5711,[*]OC1C(CO)OC([*])C(N)C1O,4.227541716,5.9066,
5715,[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)c(O)c1,1.619069236,2.5901,
5717,[*]C=Nc1ccc(N=Cc2ccc(Sc3ccc([*])o3)o2)cc1,1.837071958,2.7554,
5718,[*]C=Nc1cccc(N=Cc2ccc(Sc3ccc([*])o3)o2)c1,5.568762639,2.7568,
5721,[*]C=Nc1ccc(-c2ccc(N=Cc3ccc(Sc4ccc([*])o4)o3)c(OC)c2)cc1OC,2.514686439,2.96,
5724,[*]C=NCCCCCCN=Cc1ccc(Sc2ccc([*])o2)o1,2.35298196,3.664,
5739,[*]CCC(O[*])(C(F)(F)F)C(F)(F)F,3.87879649,7.3424,
5740,[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc([*])cc3)=C(C#N)C#N)cc2)cc1,1.262542885,2.8817,
5741,[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc([*])cc4)=C(C#N)C#N)ccc3c2)cc1,1.444711729,3.062,
5752,[*]COC1OC([*])C(O)C(O)C1O,4.181781696,5.8459,
5792,[*]OP(=O)(Oc1ccc(-c2ccc([*])cc2)cc1)c1ccccc1,2.900385461,4.156,
5806,[*]C=Nc1cc(NC(=O)NCCNCCNO[*])ccc1C,3.415980208,4.5234,
5807,[*]c1ccc(-c2nnc([*])o2)c(OCC)c1,1.340923592,2.8968,
5808,[*]c1ccc(-c2nnc([*])o2)c(OCCCCC)c1,1.297632696,3.1025,
5819,[*]C1OCOC(C([*])(F)F)C1(F)F,4.513901572,7.1866,
5833,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,3.978980667,5.5862,
5860,[*]Oc1ccc(C(=O)NNC(=O)c2ccc([*])cc2)cc1,2.898927245,4.3207,
5868,[*]Oc1ccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1Cl,2.558269637,4.2992,
5917,[*]C1=CC=C(c2sc(-c3sc([*])c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.228801904,1.7641,
5932,[*]c1cc(CCCCCCCCCCCC)c(-c2sc([*])c3c2OCCO3)s1,2.532250529,2.4379,
5939,[*]c1cc2c(s1)-c1sc(-c3sc(-c4sc([*])c5c4OCCO5)c4c3OCCO4)cc1C2=O,1.570610369,1.2082,
5941,[*]Oc1ccc2cc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)ccc2c1,2.272815447,3.6496,
5944,[*]Oc1cccc2c(OC3(F)C([*])(F)C(F)(F)C3(F)F)cccc12,2.591961659,3.8599,
5945,[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,2.881415368,5.2931,
5946,[*]Oc1ccc(SSc2ccc([*])cc2)cc1,2.80444546,3.1064,
5966,[*]Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc([*])cc3)cc2)cc1,3.258184263,4.2677,
5967,[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,2.741512981,4.309,
5994,[*]Oc1c(CC)cc([*])cc1-c1ccccc1,3.201147668,4.4322,
5995,[*]Oc1c(CCC)cc([*])cc1-c1ccccc1,3.25940053,3.9795,
6074,[*]Oc1c(C)cc(C(=O)c2ccc([*])cc2)cc1C,2.368976312,4.3374,
6111,[*]Oc1ccc(Oc2ccc(OC(=O)c3ccccc3-c3ccccc3C([*])=O)cc2)cc1,2.753820805,3.9355,
6186,[*]Oc1ccc(Oc2ccc(Oc3cccc([*])n3)cc2)cc1,2.868013458,4.1015,
6206,[*]Oc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,2.47860025,4.0817,
6207,[*]Oc1ccc(C(=O)CNCCNCC(=O)c2ccc([*])cc2)cc1,2.701998836,3.5485,
6311,[*]Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,2.030300577,2.7656,
6318,[*]OC(=O)CCC(=O)OC1COC2C([*])COC12,3.741253275,5.7195,
6351,[*]c1ccc(-c2ccc(-c3sc([*])c4c3OCCO4)s2)s1,1.707693807,1.3711,
6382,[*]Oc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)C(F)(F)F)cc1,2.456909165,4.011,
6391,[*]Oc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,1.868225589,2.9641,
6399,[*]c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc([*])cc1S3)N2,3.246189695,3.6692,
6400,[*]c1ccc(-c2csc(-c3nc([*])cs3)n2)cc1,2.175486789,3.2084,
6401,[*]Cc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.816406451,3.9045,
6404,[*]c1ccc(-c2ccc(-c3nc(-c4ccc(-c5csc([*])n5)cc4)cs3)cc2)cc1,2.004630208,2.9236,
6406,[*]c1ccc(-c2csc(-c3cccc(-c4nc([*])cs4)n3)n2)cc1,1.970461419,3.2967,
6411,[*]CCCCOC(=O)CCCCSCCCCC(=O)O[*],3.70281479,5.1999,
6419,[*]Cc1ccc(COC(=O)CCCCSCCCCC(=O)O[*])cc1,3.135392547,4.3125,
6421,[*]c1ccc([*])s1,1.53864099,1.5514,
6423,[*]c1cc(C)c([*])s1,1.81520466,1.644,
6425,[*]C=Cc1cc(OC)c(C=Cc2ccc([*])s2)cc1OC,1.473019227,1.6407,
6426,[*]c1cc(CC)c([*])s1,2.040332029,2.0436,
6429,[*]c1cncc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,1.664586738,3.2155,
6431,[*]C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([*])nc2)s1,1.1809912,3.3807,
6436,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)cc1,1.690278461,3.0008,
6437,[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,1.919240392,2.5701,
6440,[*]C1C=C(CCCCCC)C([*])S1,3.713434783,4.6982,
6441,[*]C1C=C(C)C([*])S1,3.759496115,4.9946,
6444,[*]c1cnc([*])s1,0.906465116,1.8622,1.7987
6445,[*]CC(CC)(CC)CS[*],4.303839122,4.9121,
6447,[*]c1cc2sc3cc([*])sc3c2s1,1.630804345,1.6985,
6448,[*]c1cc2sc([*])cc2s1,1.562019403,1.6684,
6449,[*]c1cc2cc([*])sc2s1,2.58351553,3.153,
6450,[*]c1cc(CCCCCCCCCCCC)c([*])s1,2.205505305,2.3195,
6451,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)c1,2.039663384,2.9264,
6452,[*]c1csc([*])c1,2.613198246,3.5004,
6454,[*]c1cc(CCCCCCCCCC)c([*])s1,2.218328821,2.3836,
6455,[*]c1cc(CCCCCC)c([*])s1,2.146684084,2.3549,
6456,[*]c1cc(CCCCCCCC)c([*])s1,2.327569977,2.3638,
6460,[*]c1sc(-c2cc(CCCCCCCCCC)c([*])s2)cc1CCCCCCCCCC,2.008233826,1.4512,
6461,[*]c1sc(-c2cc(CCCCCC)c([*])s2)cc1CCCCCC,1.885302316,1.5552,
6468,[*]c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S([*])=O)cc4)cc3)cc2)cc1,3.15793195,4.2649,
6476,[*]c1ccc(-c2cc(CCCCCCCCCCC)c([*])s2)s1,1.743903282,1.6329,
6477,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,2.048656942,2.0944,2.1442
6481,[*]C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c([*])s2)c(F)c1F,1.219660742,2.7755,
6482,[*]C#Cc1cc(CCCCCC)c([*])s1,1.319999036,1.5455,
6483,[*]C#CC#Cc1ccc(-c2ccc([*])s2)s1,1.194723113,1.6029,
6484,[*]C#CC#Cc1cc2sc([*])cc2s1,1.023394279,1.561,
6485,[*]c1cc2sc([*])c(C)c2s1,2.382983148,3.1198,
6486,[*]c1cc(C(=O)OCCCCCC)c([*])s1,2.14863326,2.7434,
6487,[*]c1cc(C(=O)OCCCCCCCC)c([*])s1,1.999240463,1.8008,
6495,[*]C#CC#Cc1ccc([*])s1,0.90521369,1.5989,
6496,[*]c1nc(CCCCCC)c(-c2sc([*])nc2CCCCCC)s1,1.405501086,1.8419,
6498,[*]c1ccc(Sc2ccc(S([*])(=O)=O)cc2)cc1,2.862160615,3.9414,
6501,[*]c1cc(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.482959827,1.8122,
6503,[*]c1cc(CCCC)c([*])s1,2.10325378,2.3242,
6504,[*]C=Cc1ccc(-c2ccc([*])s2)s1,1.836666656,2.1384,
6505,[*]c1ccc(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,1.760351677,1.4731,
6506,[*]c1cc(CCCc2ccccc2)c([*])s1,2.108901731,2.2134,
6507,[*]c1sc([*])c(OC)c1OC,3.377031578,4.1031,
6508,[*]c1sc([*])c(OCCCC)c1OCCCC,2.337408598,1.381,
6510,[*]c1sc([*])c(OCCCCCCC)c1C,2.46919619,2.8389,
6511,[*]c1sc([*])c(OCCOCCCC)c1C,2.584633841,1.5443,
6512,[*]c1cc(OCCCCCCC)c([*])s1,1.900201524,1.3206,
6513,[*]c1cc(OCCOCCCC)c([*])s1,2.519910264,2.7317,
6514,[*]c1cc(OCCOCCOC)c([*])s1,1.960383161,1.3804,
6515,[*]c1sc([*])c(OCCCCCCCC)c1C,2.804610682,3.8299,
6517,[*]C=Cc1ccc([*])s1,2.306950913,2.6453,
6521,[*]c1sc([*])c2ccccc12,1.533654905,1.2499,
6522,[*]C1=CSC(=C2SC=C(c3ccc([*])cc3)S2)S1,2.473855406,2.2854,
6524,[*]C#Cc1ccc([*])s1,1.147835104,1.6401,
6530,[*]C=c1ccc(=c2ccc(=Cc3ccc(-c4ccc([*])s4)s3)s2)s1,1.092774693,0.8779,
6531,[*]c1cc(SC)c([*])s1,1.628949042,1.5295,
6532,[*]c1sc([*])c(C)c1C,2.962361592,3.3114,
6534,[*]c1cc(CCCCC)c([*])s1,2.058291591,2.3523,
6537,[*]c1ccc(-c2ccc(-c3cc(CCCCCCCC)c([*])s3)s2)s1,1.917927416,2.3617,
6538,[*]c1sc([*])c(CCCCCCCC)c1C,2.851799138,2.8409,
6540,[*]c1cc(OCCCC)c([*])s1,2.471838363,3.0949,
6541,[*]c1sc([*])c(OCCCC)c1C,2.435485874,2.1145,
6542,[*]c1sc([*])c(OCCCC)c1OC,2.897601431,3.3038,
6543,[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,2.297262318,2.319,
6544,[*]c1cc(CCCCCCCCC)c([*])s1,2.35996435,2.3395,
6547,[*]c1ccc(-c2ccc(-c3cc(SCCCC)c([*])s3)cc2)cc1,2.048306152,2.8074,
6548,[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,2.197629819,3.1535,
6550,[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,3.107408861,2.6317,
6551,[*]c1cc(CCS(=O)(=O)O)c([*])s1,1.419800025,2.3139,
6552,[*]c1sc(-c2cc(OCCCCC)c([*])s2)cc1OCCCCC,2.100110995,1.1386,
6555,[*]CCOC(=O)CCSCCC(=O)O[*],3.379108779,5.3663,
6557,[*]c1ccc2cc(-c3nc4cc5sc([*])nc5cc4s3)ccc2c1,1.66671537,3.1272,
6559,[*]C=Cc1ccc(C=Cc2nc3cc4sc([*])nc4cc3s2)cc1,1.070582702,1.971,
6560,[*]C=CC=Cc1nc2cc3sc([*])nc3cc2s1,0.940960598,2.1517,
6566,[*]CCCc1nc2cc3sc([*])nc3cc2s1,2.634491035,4.2161,
6567,[*]CCCCc1nc2cc3sc([*])nc3cc2s1,3.358659626,4.2651,
6568,[*]CCCCCc1nc2cc3sc([*])nc3cc2s1,2.805392604,4.3183,
6569,[*]CCCCCCc1nc2cc3sc([*])nc3cc2s1,3.443200199,4.3056,
6570,[*]CCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.754789795,4.3432,
6572,[*]CCCCCCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.921384181,4.3242,
6574,[*]c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc([*])nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,1.983302529,3.1695,
6577,[*]c1ccc(N=Nc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,1.563358333,2.5698,
6580,[*]c1ccc(Nc2cc(C)c([*])s2)cc1,3.212212587,3.5418,
6584,[*]C=NN=Cc1cc(CCCCCCCCCCCC)c([*])s1,1.819280199,2.7484,
6585,[*]c1ccc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)cc1,2.26168638,2.55,
6588,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cc1,1.695153861,1.9121,
6590,[*]Sc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,2.380839314,2.9441,
